"ID","Purchase","T.last","T.active","Loyalty","Service Failure","Total Profit","CL.spent","FW.spent","CF.spent","HW.spent","EL.spent","FR.spent","TO.spent","BS.spent","TG.spent","Socio.Economic","churn"
"90301","1","0","24.142857142857","0","0","70","0","0","0","56","60","0","103","0","0","8","1"
"56984","5","26","27","0","0","197","0","16","5","186","30","0","301","89","0","9","0"
"6855","30","29.142857142857","29.571428571429","1","0","1393","0","74","148","738","32","0","3516","0","85","7","0"
"175086","1","0","22.428571428571","1","0","54","0","0","0","18","0","0","156","0","11","8","1"
"225368","24","25.857142857143","27","1","3","1108","0","49","404","604","461","0","1798","0","329","10","0"
"239960","21","23","27.142857142857","0","0","1386","0","226","135","667","546","9","2321","0","1000","8","1"
"202236","4","9.8571428571429","30.285714285714","0","1","406","0","67","56","225","99","44","666","2","232","6","0"
"252208","9","27.571428571429","29","1","1","462","0","19","67","350","10","0","909","0","268","8","0"
"65754","31","30","30.285714285714","1","2","1530","16","216","0","1216","280","232","2835","0","95","6","0"
"209345","4","22","26.142857142857","1","0","141","0","8","0","117","40","0","286","0","7","7","1"
"4485","14","27.428571428571","28.714285714286","1","2","480","0","91","57","285","251","5","764","0","117","10","0"
"102876","5","11.571428571429","19.571428571429","0","0","471","0","43","38","323","226","0","725","0","271","8","1"
"4608","1","0","20.571428571429","1","0","14","0","0","0","0","0","0","49","0","0","7","0"
"126646","1","0","22","0","0","87","0","0","7","47","37","0","102","76","0","8","0"
"213913","17","29","29.428571428571","1","1","1983","30","125","347","796","414","0","4068","0","1169","5","0"
"81613","1","0","19.428571428571","0","0","69","0","2","7","52","30","11","74","0","69","9","1"
"141303","5","22.714285714286","26","1","0","476","0","13","134","271","112","0","884","25","144","6","0"
"97353","3","22.142857142857","27.285714285714","1","0","278","0","29","7","163","97","0","586","0","27","8","0"
"261176","6","6","30.285714285714","0","0","107","0","23","0","0","0","0","333","0","0","1","1"
"175300","36","28.857142857143","29.428571428571","1","4","1726","0","294","359","1677","638","23","2297","27","209","8","0"
"60254","3","14","24.285714285714","0","0","100","0","3","0","84","22","3","193","0","28","6","0"
"112014","5","25.142857142857","27","0","0","760","0","16","0","107","5","0","2347","0","94","10","0"
"24639","3","9.4285714285714","29.571428571429","0","0","224","0","5","0","183","60","9","463","0","0","8","0"
"6859","4","21.571428571429","22.714285714286","1","0","150","0","12","0","149","6","0","322","0","0","4","0"
"209472","1","0","23.142857142857","0","0","44","0","4","5","32","51","0","37","0","8","10","1"
"98411","8","11.571428571429","19.571428571429","0","1","717","0","55","34","444","597","3","1039","0","140","2","0"
"100408","1","0","30","1","0","106","0","9","0","94","0","0","238","0","7","6","1"
"58558","11","21","21.142857142857","1","0","338","5","28","15","188","18","0","845","0","9","2","0"
"142312","1","0","20.571428571429","0","0","14","0","4","0","4","0","0","36","0","4","9","1"
"113353","14","26.428571428571","30","0","0","680","0","33","4","163","307","55","1402","0","396","9","0"
"30439","1","0","19.714285714286","0","0","40","0","0","7","32","33","0","52","0","0","4","1"
"51858","3","1.7142857142857","18.714285714286","1","0","109","0","14","4","76","18","0","198","14","48","9","1"
"139621","1","0","25.571428571429","0","0","55","0","0","0","16","13","0","152","0","0","5","1"
"100721","19","29.142857142857","30.285714285714","1","1","1082","0","245","66","253","129","0","2783","0","115","3","0"
"177801","6","29","29.714285714286","0","0","481","0","7","88","379","374","17","544","0","147","10","0"
"170572","1","0","26.428571428571","0","0","51","0","5","5","61","23","0","65","0","0","8","0"
"196042","8","20.714285714286","30.142857142857","0","1","795","0","0","35","231","470","17","1696","0","164","5","1"
"64767","24","26.857142857143","27","1","1","2213","114","226","468","1091","435","160","3760","455","526","5","0"
"69793","3","10.714285714286","29.714285714286","0","1","131","0","7","45","55","55","0","217","0","62","3","1"
"242495","2","1.8571428571429","23.571428571429","0","0","73","0","12","21","45","31","0","102","0","31","9","1"
"17143","11","22.428571428571","25.428571428571","0","0","646","13","90","52","408","207","20","1165","74","45","7","0"
"131790","2","19.857142857143","21.285714285714","1","0","55","0","0","3","22","48","0","77","0","46","9","1"
"122973","16","29.857142857143","30.142857142857","1","0","2210","0","104","22","1896","3","8","4915","0","513","3","0"
"208074","1","0","29.714285714286","1","0","105","7","13","8","58","29","0","209","0","23","8","0"
"157471","3","9.5714285714286","20.285714285714","1","1","205","0","16","19","347","36","0","198","0","62","6","1"
"73173","2","3.1428571428571","29.714285714286","1","0","253","0","21","31","182","97","0","435","0","71","10","1"
"127658","2","12.142857142857","25.714285714286","0","0","103","0","4","16","73","89","0","122","0","26","9","0"
"190498","4","22.142857142857","29.857142857143","1","1","133","0","13","5","47","136","0","196","0","38","6","1"
"118106","5","21.857142857143","22.285714285714","1","0","402","0","0","13","168","82","2","870","136","48","6","0"
"257805","1","0","19.571428571429","0","0","62","0","4","6","46","47","0","80","0","21","10","1"
"239785","1","0","24","0","0","17","0","0","0","0","13","0","42","0","0","7","1"
"52439","4","9.2857142857143","19.571428571429","1","1","261","0","14","23","133","112","0","431","49","128","10","0"
"175606","14","28.142857142857","28.714285714286","1","0","695","5","27","209","328","232","3","1340","0","118","8","0"
"208589","13","28.428571428571","29.714285714286","0","1","505","0","59","0","411","233","0","880","0","53","10","1"
"103600","5","17.714285714286","26.714285714286","1","1","198","0","31","66","230","66","3","192","0","49","10","0"
"172469","3","6.1428571428571","27.428571428571","0","0","199","0","11","68","127","73","0","310","0","75","9","0"
"234021","1","0","20.571428571429","0","0","52","0","2","0","61","27","0","52","16","5","8","1"
"200696","28","29","29.714285714286","0","0","1608","0","292","39","1094","242","0","3435","0","218","10","0"
"176982","16","25.142857142857","29.571428571429","1","3","629","6","46","631","292","73","20","853","0","9","6","0"
"13702","3","17.857142857143","18.571428571429","0","1","118","0","3","17","80","64","0","178","0","57","6","0"
"64990","7","28.285714285714","29.285714285714","1","1","732","10","19","40","304","204","0","1447","167","306","9","0"
"70316","18","29","30","1","1","1008","0","138","17","1007","212","0","1782","0","168","9","0"
"6031","6","28.714285714286","30","0","0","537","0","0","24","535","40","0","1116","0","52","6","0"
"12933","28","29","29.571428571429","0","0","962","0","0","5","985","59","8","2053","0","28","9","0"
"56784","2","4.2857142857143","25.714285714286","0","0","34","0","0","0","0","0","0","115","0","0","6","1"
"201148","10","20.428571428571","28.428571428571","0","1","611","0","8","16","417","46","5","1154","0","650","1","0"
"188916","7","12","29.142857142857","1","0","209","0","56","0","108","209","0","260","0","32","2","1"
"248642","1","0","18.428571428571","0","0","21","0","4","0","11","12","0","32","0","11","10","1"
"186429","1","0","26","1","0","75","0","12","4","46","10","0","164","0","11","7","0"
"6631","1","0","21","0","0","48","0","0","0","63","0","0","94","0","0","7","1"
"145066","31","30","30.142857142857","0","1","717","0","43","0","253","49","2","1907","0","202","10","0"
"77755","6","14.142857142857","29.428571428571","1","1","361","0","42","82","126","106","6","760","0","57","8","1"
"168316","3","19.285714285714","29.714285714286","1","0","369","0","27","95","188","212","15","567","0","89","10","1"
"208441","1","0","22.428571428571","1","0","73","0","8","11","39","20","7","141","0","9","8","1"
"57055","3","9.2857142857143","28","0","0","157","0","0","22","70","77","0","332","0","0","6","1"
"201492","3","23.571428571429","24.571428571429","1","0","234","0","22","24","43","35","0","562","59","21","9","0"
"33232","2","2.4285714285714","28.428571428571","0","0","54","0","0","0","24","25","0","123","0","0","9","1"
"5816","8","27.428571428571","28.428571428571","1","1","382","0","0","6","252","57","0","920","0","18","10","0"
"126411","10","25.285714285714","29.285714285714","0","0","387","0","18","37","227","121","40","621","49","200","7","0"
"212585","1","0","29.428571428571","0","0","24","0","0","0","11","0","0","69","0","0","5","1"
"78204","4","4","24.428571428571","0","0","167","0","42","18","52","91","0","277","0","94","7","1"
"90613","4","17.714285714286","28","0","0","206","0","2","0","139","28","0","500","0","5","10","1"
"68563","3","5","22.571428571429","1","0","192","0","7","14","143","132","8","294","0","8","8","0"
"227192","4","11.142857142857","23.571428571429","0","0","245","0","23","29","117","32","0","560","0","65","10","1"
"59838","10","26.714285714286","28.714285714286","1","2","651","0","45","63","451","224","4","1210","0","162","6","0"
"161926","3","5","30.142857142857","1","0","143","0","13","25","90","21","9","283","0","25","6","1"
"181509","6","23.142857142857","25.571428571429","0","1","365","0","32","52","370","167","0","396","67","108","9","0"
"167586","10","24.857142857143","27.285714285714","0","2","869","0","41","0","569","128","1","2095","0","0","10","0"
"57068","5","28","29.571428571429","1","1","408","0","28","32","387","59","0","676","0","249","1","0"
"118454","10","24.142857142857","27.714285714286","0","0","376","0","32","43","183","186","0","680","0","141","7","1"
"134611","1","0","25.428571428571","0","0","19","0","0","0","0","0","0","64","0","0","10","1"
"256437","4","11.857142857143","25.857142857143","0","0","226","0","33","16","172","98","0","227","65","190","9","1"
"86822","26","28","29.714285714286","0","1","1568","7","530","196","1298","0","5","3025","0","0","8","0"
"41512","3","2","25.285714285714","0","1","138","0","0","13","20","59","0","340","0","28","6","1"
"250616","9","22.857142857143","26.285714285714","1","0","648","0","45","146","343","369","0","906","112","202","5","0"
"136320","2","11.142857142857","21.142857142857","0","0","111","0","18","3","108","63","0","151","0","10","8","1"
"124319","5","13.142857142857","30.142857142857","1","0","194","0","8","0","226","33","0","333","11","24","9","1"
"163118","11","25.571428571429","28.714285714286","0","0","543","0","55","84","479","194","13","774","84","46","6","0"
"85985","3","18","24.714285714286","1","0","150","0","3","4","119","126","5","190","0","39","9","0"
"212508","10","23.857142857143","26.142857142857","1","0","360","0","78","11","137","20","0","888","0","84","4","0"
"164998","5","4.4285714285714","29.571428571429","1","0","314","0","30","18","190","118","22","515","0","193","10","0"
"98771","2","22.428571428571","29.142857142857","0","0","78","0","0","29","40","20","0","139","9","19","9","1"
"132529","5","22.857142857143","28.571428571429","0","0","577","0","57","18","472","104","31","1094","0","142","4","0"
"85714","1","0","24.714285714286","1","0","45","0","8","0","59","17","0","58","0","0","8","1"
"159112","2","4.7142857142857","24.571428571429","1","0","62","0","10","4","57","3","6","109","0","10","8","1"
"135875","1","0","21","0","0","40","0","15","0","15","21","0","75","0","0","4","1"
"220437","11","25.428571428571","30","0","0","671","0","15","42","649","438","0","910","0","102","8","0"
"142985","8","29","29.714285714286","1","0","696","0","61","58","466","61","0","1617","0","0","9","0"
"194658","1","0","18.571428571429","0","0","51","0","15","4","28","1","0","90","0","47","8","1"
"44471","4","8.7142857142857","29.428571428571","0","0","387","0","40","11","453","102","4","565","0","112","7","1"
"73824","9","13.714285714286","18.428571428571","0","0","453","0","55","33","336","3","6","983","15","73","6","0"
"109835","28","30","30.285714285714","1","2","3485","11","864","1577","2650","1449","63","3622","0","1043","10","0"
"239730","3","24.142857142857","29.285714285714","1","0","203","0","12","107","52","132","0","278","0","89","5","0"
"257956","11","28","30","1","1","815","2","24","125","488","315","18","1471","30","222","4","0"
"103182","3","2.5714285714286","23.714285714286","1","0","99","0","9","2","65","60","0","151","0","45","9","1"
"184325","1","0","27","1","0","23","0","0","0","9","6","0","60","0","0","1","0"
"159500","13","28","28.714285714286","1","0","765","0","78","304","238","484","0","1183","0","187","8","0"
"172403","3","2","26.714285714286","1","0","164","0","2","24","129","102","0","248","0","16","10","1"
"904","1","0","21.142857142857","0","0","65","0","5","0","28","9","0","169","0","3","8","0"
"141836","2","9.2857142857143","28.714285714286","1","0","64","0","9","9","106","2","0","76","0","0","3","1"
"234310","7","26","26.714285714286","1","0","221","0","7","116","74","148","0","276","0","113","9","0"
"108802","3","13.857142857143","22.428571428571","0","0","149","0","17","7","123","25","0","294","0","32","8","0"
"109806","10","26","26.142857142857","0","1","669","0","101","157","358","123","0","1352","0","101","8","0"
"25550","1","0","28.285714285714","1","0","165","0","3","0","155","4","0","376","0","0","8","0"
